"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,1,"OH","PSA Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",61.00,16.00,6.14,0.00,6.81,1.00,2.05,1.00,0.00,832.00,409.00,0.00,200.00,15.00,208.00,
2021,1,"OO","SkyWest Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ABI","Abilene, TX: Abilene Regional",34.00,4.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,1078.00,157.00,921.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",301.00,13.00,8.00,5.00,0.00,0.00,0.00,0.00,0.00,556.00,375.00,181.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ABR","Aberdeen, SD: Aberdeen Regional",62.00,8.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,275.00,186.00,89.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ACV","Arcata/Eureka, CA: California Redwood Coast Humboldt County",81.00,4.00,0.00,1.00,0.00,0.00,3.00,3.00,0.00,914.00,0.00,704.00,0.00,0.00,210.00,
2021,1,"OO","SkyWest Airlines Inc.","AEX","Alexandria, LA: Alexandria International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ALB","Albany, NY: Albany International",31.00,5.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,281.00,196.00,0.00,0.00,0.00,85.00,
2021,1,"OO","SkyWest Airlines Inc.","ALS","Alamosa, CO: San Luis Valley Regional/Bergman Field",53.00,4.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,1041.00,960.00,0.00,0.00,0.00,81.00,
2021,1,"OO","SkyWest Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",17.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","APN","Alpena, MI: Alpena County Regional",52.00,6.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,402.00,295.00,40.00,67.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ASE","Aspen, CO: Aspen Pitkin County Sardy Field",613.00,101.00,67.00,4.00,0.00,1.00,29.00,4.00,7.00,6060.00,3329.00,138.00,0.00,101.00,2492.00,
2021,1,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",70.00,6.00,4.00,1.00,1.00,0.00,0.00,2.00,0.00,188.00,135.00,26.00,27.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ATW","Appleton, WI: Appleton International",13.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,977.00,275.00,0.00,702.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ATY","Watertown, SD: Watertown Regional",53.00,6.00,3.00,0.00,0.00,0.00,3.00,0.00,2.00,485.00,112.00,0.00,0.00,0.00,373.00,
2021,1,"OO","SkyWest Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",83.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,239.00,79.00,0.00,0.00,0.00,160.00,
2021,1,"OO","SkyWest Airlines Inc.","BDL","Hartford, CT: Bradley International",38.00,6.00,5.00,1.00,0.00,0.00,0.00,2.00,0.00,331.00,173.00,158.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","BFF","Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",53.00,3.00,1.00,0.00,0.00,0.00,2.00,1.00,0.00,287.00,90.00,0.00,0.00,0.00,197.00,
2021,1,"OO","SkyWest Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",138.00,10.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,272.00,227.00,0.00,0.00,0.00,45.00,
2021,1,"OO","SkyWest Airlines Inc.","BGM","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",4.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,37.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",123.00,16.00,13.00,2.00,1.00,0.00,0.00,1.00,0.00,735.00,602.00,74.00,59.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","BIL","Billings, MT: Billings Logan International",249.00,30.00,20.00,6.00,1.00,0.00,3.00,0.00,2.00,2691.00,919.00,1551.00,23.00,0.00,198.00,
2021,1,"OO","SkyWest Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",267.00,26.00,17.00,2.00,0.00,0.00,7.00,4.00,1.00,1679.00,1272.00,42.00,0.00,0.00,365.00,
2021,1,"OO","SkyWest Airlines Inc.","BJI","Bemidji, MN: Bemidji Regional",62.00,11.00,9.00,2.00,0.00,0.00,0.00,0.00,1.00,515.00,317.00,198.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",64.00,5.00,2.00,0.00,0.00,0.00,3.00,3.00,1.00,195.00,52.00,0.00,0.00,0.00,143.00,
2021,1,"OO","SkyWest Airlines Inc.","BNA","Nashville, TN: Nashville International",419.00,62.00,40.00,4.00,4.00,0.00,14.00,8.00,0.00,4230.00,2634.00,186.00,393.00,0.00,1017.00,
2021,1,"OO","SkyWest Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",708.00,56.00,41.00,10.00,0.00,0.00,5.00,3.00,1.00,2675.00,1685.00,670.00,0.00,0.00,320.00,
2021,1,"OO","SkyWest Airlines Inc.","BOS","Boston, MA: Logan International",7.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,114.00,71.00,43.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","BRD","Brainerd, MN: Brainerd Lakes Regional",52.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,1044.00,1044.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","BTM","Butte, MT: Bert Mooney",56.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,1.00,1068.00,1068.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",234.00,13.00,10.00,1.00,0.00,0.00,2.00,0.00,0.00,974.00,491.00,198.00,0.00,0.00,285.00,
2021,1,"OO","SkyWest Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",15.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,104.00,29.00,0.00,0.00,0.00,75.00,
2021,1,"OO","SkyWest Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",208.00,19.00,14.00,2.00,1.00,0.00,2.00,3.00,4.00,2791.00,1559.00,1102.00,23.00,0.00,107.00,
2021,1,"OO","SkyWest Airlines Inc.","CDC","Cedar City, UT: Cedar City Regional",52.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,95.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","CGI","Cape Girardeau, MO: Cape Girardeau Regional",53.00,8.00,3.00,1.00,0.00,0.00,4.00,4.00,0.00,475.00,66.00,24.00,0.00,0.00,385.00,
2021,1,"OO","SkyWest Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",32.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",231.00,38.00,22.00,6.00,1.00,1.00,8.00,6.00,0.00,4644.00,1756.00,2077.00,26.00,394.00,391.00,
2021,1,"OO","SkyWest Airlines Inc.","CIU","Sault Ste. Marie, MI: Chippewa County International",61.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,150.00,150.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","CKB","Clarksburg/Fairmont, WV: North Central West Virginia",53.00,8.00,5.00,0.00,0.00,0.00,3.00,2.00,0.00,1612.00,1164.00,0.00,0.00,0.00,448.00,
2021,1,"OO","SkyWest Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",67.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,322.00,322.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",162.00,20.00,17.00,2.00,1.00,0.00,0.00,1.00,0.00,747.00,602.00,122.00,23.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",64.00,4.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,180.00,88.00,92.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","CMX","Hancock/Houghton, MI: Houghton County Memorial",62.00,6.00,4.00,0.00,0.00,0.00,2.00,2.00,2.00,417.00,125.00,0.00,0.00,0.00,292.00,
2021,1,"OO","SkyWest Airlines Inc.","CNY","Moab, UT: Canyonlands Field",31.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,102.00,86.00,0.00,0.00,0.00,16.00,
2021,1,"OO","SkyWest Airlines Inc.","COD","Cody, WY: Yellowstone Regional",41.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,280.00,280.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",361.00,36.00,25.00,2.00,1.00,0.00,8.00,5.00,5.00,2343.00,1652.00,33.00,104.00,0.00,554.00,
2021,1,"OO","SkyWest Airlines Inc.","CPR","Casper, WY: Casper/Natrona County International",129.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,359.00,325.00,34.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",119.00,12.00,11.00,0.00,0.00,0.00,1.00,4.00,0.00,389.00,345.00,0.00,0.00,0.00,44.00,
2021,1,"OO","SkyWest Airlines Inc.","CYS","Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",31.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,36.00,17.00,0.00,0.00,0.00,19.00,
2021,1,"OO","SkyWest Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",55.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,359.00,0.00,0.00,0.00,0.00,359.00,
2021,1,"OO","SkyWest Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",69.00,13.00,12.00,1.00,0.00,0.00,0.00,1.00,0.00,330.00,303.00,27.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","DDC","Dodge City, KS: Dodge City Regional",53.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,111.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","DEC","Decatur, IL: Decatur Airport",53.00,4.00,1.00,1.00,1.00,0.00,1.00,11.00,0.00,877.00,684.00,39.00,107.00,0.00,47.00,
2021,1,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",5653.00,551.00,412.00,51.00,11.00,1.00,76.00,49.00,3.00,56859.00,39975.00,7253.00,1154.00,266.00,8211.00,
2021,1,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1953.00,400.00,207.00,50.00,45.00,1.00,97.00,55.00,8.00,41635.00,15447.00,7021.00,5352.00,20.00,13795.00,
2021,1,"OO","SkyWest Airlines Inc.","DIK","Dickinson, ND: Dickinson - Theodore Roosevelt Regional",34.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,89.00,0.00,0.00,0.00,0.00,89.00,
2021,1,"OO","SkyWest Airlines Inc.","DLH","Duluth, MN: Duluth International",82.00,12.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,576.00,520.00,56.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","DRO","Durango, CO: Durango La Plata County",283.00,25.00,12.00,1.00,1.00,0.00,11.00,2.00,1.00,1902.00,395.00,93.00,302.00,0.00,1112.00,
2021,1,"OO","SkyWest Airlines Inc.","DSM","Des Moines, IA: Des Moines International",189.00,22.00,12.00,0.00,1.00,0.00,9.00,9.00,0.00,989.00,557.00,0.00,42.00,0.00,390.00,
2021,1,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1004.00,162.00,118.00,35.00,5.00,1.00,3.00,6.00,3.00,13982.00,10382.00,2897.00,544.00,17.00,142.00,
2021,1,"OO","SkyWest Airlines Inc.","DVL","Devils Lake, ND: Devils Lake Regional",53.00,5.00,4.00,0.00,0.00,0.00,1.00,2.00,0.00,1011.00,952.00,0.00,0.00,0.00,59.00,
2021,1,"OO","SkyWest Airlines Inc.","EAR","Kearney, NE: Kearney Regional",61.00,11.00,10.00,1.00,0.00,0.00,0.00,3.00,1.00,408.00,380.00,28.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","EAU","Eau Claire, WI: Chippewa Valley Regional",62.00,8.00,5.00,0.00,0.00,0.00,3.00,8.00,0.00,869.00,532.00,0.00,0.00,0.00,337.00,
2021,1,"OO","SkyWest Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",169.00,22.00,13.00,5.00,0.00,0.00,4.00,1.00,2.00,1399.00,567.00,576.00,0.00,0.00,256.00,
2021,1,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Regional",56.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,95.00,95.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",66.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,434.00,434.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ESC","Escanaba, MI: Delta County",52.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,938.00,907.00,0.00,31.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",325.00,33.00,26.00,1.00,0.00,0.00,6.00,0.00,0.00,1453.00,1140.00,60.00,0.00,0.00,253.00,
2021,1,"OO","SkyWest Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",31.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,297.00,297.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","FAR","Fargo, ND: Hector International",157.00,24.00,19.00,1.00,0.00,0.00,4.00,0.00,0.00,2002.00,962.00,829.00,0.00,0.00,211.00,
2021,1,"OO","SkyWest Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",515.00,38.00,29.00,3.00,0.00,0.00,6.00,0.00,2.00,2915.00,1523.00,1064.00,0.00,0.00,328.00,
2021,1,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",132.00,17.00,16.00,1.00,0.00,0.00,0.00,1.00,0.00,643.00,627.00,16.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",171.00,18.00,7.00,2.00,0.00,0.00,9.00,17.00,2.00,1746.00,273.00,380.00,0.00,0.00,1093.00,
2021,1,"OO","SkyWest Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","FNT","Flint, MI: Bishop International",27.00,3.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,105.00,47.00,0.00,0.00,0.00,58.00,
2021,1,"OO","SkyWest Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",179.00,27.00,19.00,5.00,0.00,0.00,3.00,3.00,0.00,4354.00,1876.00,1603.00,0.00,0.00,875.00,
2021,1,"OO","SkyWest Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",70.00,7.00,4.00,0.00,0.00,0.00,3.00,2.00,0.00,338.00,187.00,0.00,0.00,0.00,151.00,
2021,1,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",191.00,26.00,14.00,3.00,0.00,0.00,9.00,8.00,1.00,1828.00,1002.00,155.00,0.00,0.00,671.00,
2021,1,"OO","SkyWest Airlines Inc.","GCC","Gillette, WY: Gillette Campbell County",50.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,81.00,0.00,0.00,0.00,0.00,81.00,
2021,1,"OO","SkyWest Airlines Inc.","GEG","Spokane, WA: Spokane International",264.00,19.00,9.00,6.00,1.00,1.00,2.00,0.00,1.00,1887.00,460.00,1183.00,21.00,64.00,159.00,
2021,1,"OO","SkyWest Airlines Inc.","GFK","Grand Forks, ND: Grand Forks International",57.00,5.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,812.00,119.00,693.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",304.00,22.00,15.00,0.00,0.00,0.00,7.00,0.00,0.00,2476.00,1394.00,0.00,0.00,0.00,1082.00,
2021,1,"OO","SkyWest Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",31.00,5.00,2.00,0.00,1.00,0.00,2.00,1.00,0.00,244.00,159.00,0.00,26.00,0.00,59.00,
2021,1,"OO","SkyWest Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",3.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,55.00,0.00,0.00,0.00,0.00,55.00,
2021,1,"OO","SkyWest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",144.00,12.00,11.00,1.00,0.00,0.00,0.00,1.00,1.00,456.00,397.00,59.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",50.00,10.00,1.00,0.00,0.00,0.00,9.00,0.00,0.00,479.00,42.00,0.00,0.00,0.00,437.00,
2021,1,"OO","SkyWest Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",177.00,10.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,1444.00,1395.00,0.00,0.00,0.00,49.00,
2021,1,"OO","SkyWest Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",86.00,10.00,6.00,1.00,0.00,0.00,3.00,1.00,0.00,410.00,262.00,72.00,0.00,0.00,76.00,
2021,1,"OO","SkyWest Airlines Inc.","HDN","Hayden, CO: Yampa Valley",137.00,5.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,784.00,768.00,0.00,0.00,0.00,16.00,
2021,1,"OO","SkyWest Airlines Inc.","HIB","Hibbing, MN: Range Regional",52.00,8.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,2234.00,103.00,2131.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",96.00,7.00,3.00,3.00,1.00,0.00,0.00,0.00,2.00,680.00,67.00,584.00,29.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","HOB","Hobbs, NM: Lea County Regional",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","HOU","Houston, TX: William P Hobby",4.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,178.00,0.00,0.00,0.00,0.00,178.00,
2021,1,"OO","SkyWest Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",65.00,8.00,4.00,0.00,0.00,0.00,4.00,1.00,0.00,421.00,240.00,0.00,0.00,0.00,181.00,
2021,1,"OO","SkyWest Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",31.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,40.00,17.00,0.00,0.00,0.00,23.00,
2021,1,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",54.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,64.00,39.00,0.00,0.00,0.00,25.00,
2021,1,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",220.00,37.00,27.00,4.00,0.00,0.00,6.00,7.00,0.00,3736.00,2946.00,188.00,0.00,0.00,602.00,
2021,1,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",1247.00,133.00,98.00,16.00,8.00,0.00,11.00,4.00,0.00,11621.00,8262.00,2044.00,542.00,0.00,773.00,
2021,1,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",177.00,22.00,21.00,1.00,0.00,0.00,0.00,0.00,0.00,1288.00,1089.00,199.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",189.00,11.00,5.00,4.00,0.00,0.00,2.00,0.00,0.00,449.00,123.00,166.00,0.00,0.00,160.00,
2021,1,"OO","SkyWest Airlines Inc.","IMT","Iron Mountain/Kingsfd, MI: Ford",61.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,144.00,73.00,71.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",68.00,11.00,8.00,1.00,0.00,0.00,2.00,1.00,0.00,686.00,347.00,80.00,0.00,0.00,259.00,
2021,1,"OO","SkyWest Airlines Inc.","INL","International Falls, MN: Falls International Einarson Field",52.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,133.00,106.00,27.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","ITH","Ithaca/Cortland, NY: Ithaca Tompkins Regional",4.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,110.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",200.00,15.00,8.00,2.00,2.00,0.00,3.00,3.00,8.00,1717.00,201.00,1196.00,216.00,0.00,104.00,
2021,1,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",38.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,98.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","JLN","Joplin, MO: Joplin Regional",62.00,9.00,3.00,0.00,0.00,0.00,6.00,4.00,0.00,981.00,97.00,0.00,0.00,0.00,884.00,
2021,1,"OO","SkyWest Airlines Inc.","JMS","Jamestown, ND: Jamestown Regional",84.00,9.00,8.00,1.00,0.00,0.00,0.00,1.00,4.00,1110.00,832.00,278.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","JST","Johnstown, PA: John Murtha Johnstown-Cambria County",53.00,8.00,5.00,0.00,0.00,0.00,3.00,4.00,0.00,1029.00,495.00,0.00,0.00,0.00,534.00,
2021,1,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital Region International",11.00,4.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,783.00,744.00,39.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","LAR","Laramie, WY: Laramie Regional",53.00,3.00,1.00,2.00,0.00,0.00,0.00,2.00,0.00,998.00,912.00,86.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",263.00,15.00,9.00,0.00,0.00,0.00,6.00,0.00,0.00,888.00,509.00,0.00,0.00,0.00,379.00,
2021,1,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2622.00,162.00,93.00,30.00,11.00,0.00,28.00,20.00,5.00,12311.00,5486.00,4027.00,912.00,0.00,1886.00,
2021,1,"OO","SkyWest Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",92.00,10.00,3.00,5.00,0.00,0.00,2.00,3.00,0.00,1762.00,154.00,1560.00,0.00,0.00,48.00,
2021,1,"OO","SkyWest Airlines Inc.","LBF","North Platte, NE: North Platte Regional Airport Lee Bird Field",53.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,271.00,253.00,0.00,0.00,0.00,18.00,
2021,1,"OO","SkyWest Airlines Inc.","LBL","Liberal, KS: Liberal Mid-America Regional",53.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,32.00,0.00,0.00,0.00,0.00,32.00,
2021,1,"OO","SkyWest Airlines Inc.","LCH","Lake Charles, LA: Lake Charles Regional",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","LEX","Lexington, KY: Blue Grass",4.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,24.00,24.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",70.00,4.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,211.00,87.00,0.00,0.00,0.00,124.00,
2021,1,"OO","SkyWest Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",117.00,9.00,5.00,3.00,0.00,0.00,1.00,0.00,0.00,858.00,280.00,132.00,0.00,0.00,446.00,
2021,1,"OO","SkyWest Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",66.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,157.00,157.00,0.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",35.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,881.00,97.00,784.00,0.00,0.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",94.00,18.00,15.00,2.00,0.00,1.00,0.00,0.00,0.00,1979.00,1574.00,262.00,0.00,143.00,0.00,
2021,1,"OO","SkyWest Airlines Inc.","LWB","Lewisburg, WV: Greenbrier Valley",31.00,3.00,2.00,0.00,0.00,0.00,1.00,5.00,0.00,84.00,61.00,0.00,0.00,0.00,23.00,
